sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Information Technology Consultant,Information Technology Architect,13,1.0,1.0,0.3,0.5116125237804622,0.9676426066208832
Information Technology,US,Test Analyst,Senior Quality Assurance Analyst,13,0.9999999999362444,1.0,0.238095238095238,0.4990450952504284,0.9461066789167418
Information Technology,US,Senior Software Developer,Technical Project Manager,13,0.0140373161387425,0.5420590561160775,0.5294117647058824,,0.9937300109310553
Information Technology,US,Senior Programmer,Senior Software Consultant,13,1.0,1.0,0.625,0.5002039431673915,0.9979128921020206
Information Technology,US,Programmer Analyst,Senior Systems Specialist,13,0.0125450851889116,1.0,0.625,0.499286613322098,0.9994681185530565
Information Technology,US,Support Engineer,Senior Application Engineer,13,1.0,1.0,0.8571428571428571,0.4997485713057627,0.9997119944444876
Information Technology,US,Systems Analyst,Senior Principal Consultant,13,1.0,1.0,0.625,0.5003574639540789,0.997912993984139
Information Technology,US,Systems Analyst,Senior Information Technology Manager,13,0.9999999999998253,1.0,0.8571428571428571,,0.9996622955062602
Information Technology,US,Developer,Senior ETL Developer,13,1.0,1.0,0.8571428571428571,,0.9996622955062602
Information Technology,US,Systems Analyst,Senior Information Technology Project Manager,13,1.0,1.0,0.8571428571428571,0.5027103553708516,0.9997122660434984
Information Technology,US,Senior Programmer Analyst,Lead Application Developer,13,0.9999471354463508,0.9380526364458904,0.3684210526315789,,0.9738422178044992
Information Technology,US,Software Test Engineer,Technical Lead,13,1.0,1.0,0.5294117647058824,0.5014198218750814,0.9952928298223135
Information Technology,US,Software Development Team Lead,Software Development Manager,13,0.9983846860316864,0.9999999961765764,0.4444444444444444,0.500438735078158,0.9903419211207438
Information Technology,US,Software Development Supervisor,Software Development Manager,13,0.999396590694647,0.8765256377430023,0.8571428571428571,0.5098137574987921,0.9995707698328415
Information Technology,US,Programmer,Lead Application Developer,13,1.0,1.0,0.4444444444444444,,0.9886660618597198
Information Technology,US,Programmer,Senior Application Engineer,13,1.0,1.0,0.7333333333333333,0.4966826691054948,0.9991705615353007
Information Technology,US,Customer Engineer,Network Engineer,13,0.9999966865312878,0.9999996441036254,0.1818181818181818,0.4951326751090821,0.915560349317451
Information Technology,US,Junior .NET Developer,.NET Developer,13,0.9457619244279116,0.999999999999986,0.625,,0.9977299790972337
Information Technology,US,Systems Support Engineer,Network Engineer,13,0.5502316836664671,0.7554876595597564,0.5294117647058824,,0.9934340726534345
Information Technology,US,Technical Architect,Lead Architect,13,0.7722297447158648,0.999675327327168,0.3,0.493077770110317,0.976033143714244
Information Technology,US,ETL Developer,Lead Developer,13,0.0,1.0,0.7333333333333333,,0.9997569555413268
Information Technology,US,Programmer,Unix Systems Administrator,13,0.2587945046705542,1.0,0.3,0.5039235212256656,0.9881457592521781
Information Technology,US,Technical Support Analyst,Information Technology Consultant,13,1.0,1.0,0.1818181818181818,0.5069514077320955,0.9158507737880055
Information Technology,US,Unix Systems Administrator,Oracle Database Administrator,13,1.0,0.99999970498175,0.1818181818181818,0.4988317624712041,0.9156510890613068
Information Technology,US,Help Desk Support Technician,Network Administrator,13,0.999470430227479,0.9991543567245392,0.7333333333333333,,0.9990265015687693
Information Technology,US,Information Technology Analyst,Technical Consultant,13,0.9999999999488866,1.0,0.1818181818181818,0.4964297087653257,0.9155920299353417
Information Technology,US,Quality Assurance Analyst,Senior Business Systems Analyst,13,1.0,1.0,0.8571428571428571,0.515570511381828,0.9997134423681228
Information Technology,US,Desktop Technician,Network Administrator,13,0.9999999990009484,0.9842618024904964,0.238095238095238,,0.934314785798465
Information Technology,US,Application Support Engineer,Senior Application Engineer,13,0.9971990534407074,0.999999985916294,0.8571428571428571,0.495284328015455,0.9997127020260071
Information Technology,US,Programmer Analyst,Computer Consultant,13,0.0,1.0,0.1818181818181818,0.490621452093787,0.9774323980483562
Information Technology,US,Windows Systems Administrator,Senior Systems Engineer,13,1.0,0.9999916142713524,0.625,,0.9975530744613539
Information Technology,US,Programmer Analyst,Data Architect,13,1.0,1.0,0.3684210526315789,0.5111862602686512,0.9816966919908082
Information Technology,US,Software Quality Assurance Tester,Software Quality Assurance Analyst,13,0.99851634199378,0.9984844923596998,0.4444444444444444,,0.9886336105932254
Information Technology,US,Network Security Engineer,Senior Security Engineer,13,0.9999975854629612,0.99999999999032,0.4444444444444444,0.5027053133635809,0.9903274310660932
Information Technology,US,Security Consultant,Senior Security Engineer,13,0.8586514298925516,0.9999999999984968,0.625,0.4968203602143615,0.9982818163070681
Information Technology,US,Network Architect,Solution Architect,13,0.999999999593842,0.9938395887914604,0.4444444444444444,0.5015660520700441,0.990129242209367
Information Technology,US,Tester,Test Lead,13,0.9999999999999948,0.9999999999893248,0.625,,0.9975531413008639
Information Technology,US,Systems Analyst,Product Owner,13,1.0,1.0,0.7333333333333333,0.5039261566513903,0.9991724721586231
Information Technology,US,Programmer Analyst,Test Lead,13,1.0,1.0,0.5294117647058824,0.4971224600784505,0.9952864101761192
Information Technology,US,Developer,Systems Consultant,13,0.0277105232103198,1.0,0.1818181818181818,0.5071732562796047,0.9766896452554973
Information Technology,US,Support Engineer,Solution Architect,13,1.0,1.0,0.4444444444444444,0.5134751329613708,0.990360216368532
Information Technology,US,Web Developer,Scrum Master,13,1.0,1.0,0.7333333333333333,0.5096665500292725,0.9991739831851122
Information Technology,US,Senior Programmer Analyst,Solution Architect,13,1.0,1.0,0.7333333333333333,0.5129003223850566,0.9991748331870355
Information Technology,US,Systems Engineer,Technical Leader,13,1.0,1.0,0.1818181818181818,0.519428727541147,0.9161566755350701
Information Technology,US,Embedded Software Engineer,Senior Systems Engineer,13,0.0,0.9999999992577748,0.238095238095238,0.498447546314067,0.9859573485548735
Information Technology,US,Senior Technical Analyst,Senior Systems Engineer,13,0.9999744281114696,0.999999314732838,0.238095238095238,0.5057407090621766,0.946217050793965
Information Technology,US,Help Desk Analyst,Senior Support Analyst,13,1.0,1.0,0.5294117647058824,0.5111232764039831,0.9953072934106291
Information Technology,US,Local Area Network Administrator,Network Analyst,13,0.4866692849040642,0.9999925713474614,0.7333333333333333,,0.9995228976017198
Information Technology,US,Software Design Engineer,Staff Software Engineer,13,1.0,1.0,0.3684210526315789,0.5155152057493789,0.9817214607537346
Information Technology,US,Associate Software Engineer,Staff Software Engineer,13,1.0,1.0,1.0,0.5210031439883709,0.9999155288543152
Information Technology,US,Quality Assurance Lead,Release Manager,13,0.0184859123883438,0.9999999998304072,0.238095238095238,0.5118415021095264,0.9856585168681968
Information Technology,US,Senior Programmer,Data Architect,13,1.0,1.0,0.5294117647058824,0.504687026767375,0.9952977047373328
Information Technology,US,Systems Analyst,Help Desk Manager,13,0.0,0.8915650194271628,0.3684210526315789,0.4960112378530563,0.9933708823936936
Information Technology,US,Senior Systems Analyst,Business Systems Consultant,13,0.772936676128894,0.9893747003563892,0.8571428571428571,0.4981734819129675,0.9997822260199288
Information Technology,US,Business Systems Developer,Business Systems Analyst,13,0.9999759762978392,0.7013958257971209,0.7333333333333333,0.5057041446954699,0.9978102260035452
Information Technology,US,Software Design Engineer,Software Development Engineer II,13,0.9999999999999948,0.999980139433694,0.625,,0.9975529829966426
Information Technology,US,Senior Unix Systems Administrator,Systems Architect,13,0.9999999999999916,0.5632242697155629,0.8571428571428571,,0.9985955935821479
Information Technology,US,Systems Administrator,Technical Architect,13,1.0,1.0,0.7333333333333333,0.5175299139519127,0.9991760485611313
Information Technology,US,Systems Programmer,Network Administrator,13,0.0,1.4432899320127035e-14,0.4444444444444444,0.4819432627114896,0.9395187742300968
Information Technology,US,Systems Analyst,Software Development Engineer,13,1.0,0.9018455807273622,0.3684210526315789,0.4989199782299358,0.9748585456270873
Information Technology,US,Oracle Developer,Senior Developer,13,0.0017359396591037,1.0,0.625,0.509467493914472,0.9994777215639922
Information Technology,US,Senior Test Engineer,Test Analyst,13,0.0045017569412548,0.0,0.4444444444444444,0.4950177547420289,0.9394007615067059
Information Technology,US,Senior Application Developer,Enterprise Architect,13,0.999999999999998,1.0,0.625,0.5057571159834621,0.9979165742392353
Information Technology,US,Technical Support Specialist,Service Desk Analyst,13,0.0012644898718756,0.9930890524210936,0.3684210526315789,0.4986062672835415,0.995228099111419
Information Technology,US,Service Desk Technician,Service Desk Analyst,13,0.9795499851197592,0.9475515592488016,0.3,0.4990140089996308,0.9627122399548107
Information Technology,US,Developer,Enterprise Architect,13,1.0,1.0,0.5294117647058824,0.522956958223635,0.9953248723806356
Information Technology,US,Quality Assurance Analyst,Information Technology Specialist,13,0.0,0.9961199267244588,0.04,,0.9159294298795874
Information Technology,US,Senior Developer,Senior Systems Architect,13,0.9798049269737864,0.9999999848302608,0.625,0.5005032973886462,0.9979705917310986
Information Technology,US,Senior Application Engineer,Principal Software Engineer,13,1.0,1.0,0.4444444444444444,0.5065858063311953,0.990339236215779
Information Technology,US,Senior Software Developer,Principal Architect,13,0.999990102725166,1.0,0.5294117647058824,,0.9944819098235764
Information Technology,US,Software Engineer II,Principal Software Engineer,13,1.0,1.0,0.625,,0.997553141300949
Information Technology,US,Senior Application Developer,Principal Software Engineer,13,1.0,1.0,0.3,0.4989325911534026,0.9675158618528378
Information Technology,US,Systems Administrator,Senior Application Analyst,13,1.0,1.0,0.4444444444444444,0.5046244050959788,0.9903332548713155
Information Technology,US,Mobile Application Developer,Senior Developer,13,0.9999996304808793,1.0,0.5294117647058824,0.5079113919040584,0.9953025132009324
Information Technology,US,Help Desk Support Technician,Desktop Support Technician,13,0.0713857793106503,0.9995357746483714,0.1818181818181818,,0.9710159984246248
Information Technology,US,Administrator III,Senior Systems Engineer,13,0.9999993347531252,0.6156412474034899,0.4444444444444444,,0.9613374553625568
Information Technology,US,Software Developer,Tester,13,6.43024966606731e-10,0.8935785275236932,0.238095238095238,,0.9769140385491649
Information Technology,US,Programmer,Network Analyst,13,0.0,0.9565094939358448,0.1304347826086956,0.4946208644731313,0.9604128207464558
Information Technology,US,Senior Software Developer,Chief Architect,13,1.0,1.0,0.5294117647058824,,0.9944818345263692
Information Technology,US,Information Technology Systems Administrator,Senior Systems Administrator,13,0.999999992937348,1.0,0.238095238095238,,0.937399234496627
Information Technology,US,Web Developer,SQL Developer,13,1.0,1.0,0.3684210526315789,,0.9785283199843111
Information Technology,US,Freelance Web Developer,Front End Web Developer,13,0.2322432585739284,0.9265438065928404,0.3,0.5049033257314152,0.9855199735152576
Information Technology,US,Java Developer,Salesforce Developer,13,0.3754021239352889,0.9951864798539654,1.0,0.5025149208880059,0.9999636878324627
Information Technology,US,Senior Web Designer,User Experience Designer,13,1.0,0.0603262961770427,0.7333333333333333,0.5024251437304925,0.9824898686557626
Information Technology,US,Webmaster,User Interface Designer,13,1.0,0.9999610274996228,0.625,0.501680638905792,0.9979136069378602
Information Technology,US,Junior Web Developer,Senior Web Developer,13,0.9999999999999526,1.0,1.0,0.5143983759938063,0.9999153509075535
Information Technology,US,Application Developer Intern,Software Engineer Intern,13,0.9832785760660276,0.928224635866662,0.5294117647058824,,0.9931930426520266
Information Technology,US,Computer Repair Technician,Systems Administrator,13,1.0,1.0,0.7333333333333333,0.5138778072708969,0.9991750899483508
Information Technology,US,Web Designer,Senior UX Designer,13,1.0,1.0,1.0,0.5075332587477351,0.999915165549123
Information Technology,US,Information Technology Administrator,Senior Systems Administrator,13,0.9999999999999704,1.0,0.238095238095238,,0.9373992339220545
Information Technology,US,Data Warehouse Consultant,Data Warehouse Architect,13,0.2010452017769506,0.9999999871049152,0.238095238095238,0.5040293976576179,0.9815591202591939
Information Technology,US,Database Administrator,Data Warehouse Architect,13,1.0,1.0,0.625,0.5077642547132573,0.9979179035153052
Information Technology,US,Systems Analyst,Software Engineer III,13,1.0,1.0,0.1818181818181818,,0.9025359917895981
Information Technology,US,Systems Engineer,Chief Architect,13,1.0,1.0,0.238095238095238,0.5172387840585494,0.9464015123261803
Information Technology,US,Technical Lead,Chief Architect,13,0.9999999999999752,1.0,0.3684210526315789,0.5052241265790399,0.9816625247481496
Information Technology,US,Systems Administrator,Software Analyst,13,1.0,7.580606586898853e-09,0.625,0.5008940543754128,0.9480764756246991
Information Technology,US,Systems Consultant,Senior Systems Administrator,13,0.0,0.886359813530557,0.3,0.5094785852138906,0.9880217264362948
Information Technology,US,Java Developer,Senior Web Developer,13,0.0,1.0,0.5294117647058824,0.5038528757016295,0.9988200244082717
Information Technology,US,Network Systems Administrator,Senior Systems Administrator,13,0.9999938714797476,1.0,0.7333333333333333,0.5105023987797821,0.9991742099834184
Information Technology,US,Software Architect,Software Engineering Director,13,0.6220560920268097,0.999999401231731,0.625,0.4927496810423574,0.9987600878633562
Information Technology,US,Senior Staff Software Engineer,Software Architect,13,1.7763568394002505e-15,0.0043973165998435,0.5294117647058824,0.4995262338423525,0.970362176728962
Information Technology,US,Systems Analyst,Senior Application Specialist,13,0.999711651286332,0.999999912188678,0.4444444444444444,0.4962703234330085,0.990311571244173
Information Technology,US,Systems Engineer,Software Engineering Manager,13,1.0,1.0,0.3,0.5276392430391066,0.9678021210947512
Information Technology,US,Quality Assurance Engineer,Senior Business Analyst,13,1.0,1.0,0.5294117647058824,,0.9944818345263692
Information Technology,US,Information Technology Specialist,Security Engineer,13,1.0,0.9999999999749438,0.7333333333333333,,0.9990284711578263
Information Technology,US,Senior Application Developer,Software Architect,13,1.0,1.0,0.3,0.5096278906429752,0.967622800427651
Information Technology,US,Support Engineer,Security Engineer,13,0.9999914235070114,0.9999999999960912,0.7333333333333333,0.5111331769944238,0.9991743786072105
Information Technology,US,Information Technology Intern,Information Business Technology Analyst,13,1.0,1.0,1.0,,0.9999002757834925
Information Technology,US,Support Analyst,Application Developer,13,1.0,1.0,0.238095238095238,0.508961015696255,0.9462675580867336
Information Technology,US,Systems Administrator,Storage Engineer,13,1.0,0.9999999999978352,0.5294117647058824,0.5041498201490939,0.9952969035300016
Information Technology,US,Information Technology Support Analyst,Information Technology Analyst,13,1.0,0.7961404812730446,0.3,0.5198494119138698,0.939057915860095
Information Technology,US,Software Analyst,Software Architect,13,1.0,1.0,0.7333333333333333,0.5196346152089925,0.999176600501975
Information Technology,US,Network Analyst,Senior Network Administrator,13,0.722531131269684,1.0,0.625,0.5054397924011099,0.9985807770152272
Information Technology,US,Software Engineer,Information Business Technology Analyst,13,2.220446049250313e-16,0.9999999999189364,0.625,,0.9993871981205885
Information Technology,US,Senior Functional Analyst,Senior Business Analyst,13,0.3191755351405949,0.7414980018750118,0.1818181818181818,0.5055210042794797,0.9231933192280769
Information Technology,US,Programmer Analyst,Support Engineer,13,0.0,0.9999999999578488,0.5294117647058824,0.5007614846901408,0.9988188628754113
Information Technology,US,Associate Database Administrator,Database Administrator,13,0.8977529672301857,0.9999999810447338,0.8571428571428571,0.505976323053077,0.9997505438299962
Information Technology,US,Unix Administrator,Database Administrator,13,0.999999999999156,0.9998041208161442,0.1818181818181818,0.5012403292400343,0.9156610365169018
Information Technology,US,Computer Support,Systems Administrator,13,0.9948558634406282,0.999963048103004,0.3,,0.9623849275892801
Information Technology,US,Help Desk Technician,Support Engineer,13,1.0,1.0,0.3684210526315789,0.515436201615132,0.9817210090135989
Information Technology,US,Lead Developer,Chief Architect,13,1.0,1.0,0.7333333333333333,0.5024864508840732,0.9991720927562028
Information Technology,US,Associate Software Engineer,Systems Analyst,13,1.849731479097727e-11,1.0,0.3,0.5091546165018356,0.9917035176570826
Information Technology,US,Network Specialist,Systems Analyst,13,1.0,0.999998720445752,0.238095238095238,0.5099920113775458,0.9462840468954926
Information Technology,US,Desktop Support Administrator,Systems Administrator,13,0.995878646097238,0.8801452925939434,0.5294117647058824,0.5094771530973968,0.9931105613520566
Information Technology,US,Web Designer,Freelance Web Developer,13,0.9999387830569768,0.9999999999989394,0.4444444444444444,0.4997613901810014,0.9903192228306184
Information Technology,US,Lead Programmer,Lead Software Engineer,13,1.0,1.0,0.5294117647058824,0.5080907762007937,0.995302778042939
Information Technology,US,Developer,Lead Programmer,13,3.5599018957888084e-05,0.9999919694821529,0.0,0.5174212241220687,0.9023972859701308
Information Technology,US,Quality Assurance Tester,Quality Assurance Automation Engineer,13,1.0,1.0,0.625,0.5094630628589828,0.9979190279306729
Information Technology,US,Game Programmer,Senior Programmer,13,0.6373601480488646,1.0,0.5294117647058824,0.5073534916509886,0.9971528584548638
Information Technology,US,Systems Administrator,Senior Network Analyst,13,0.9638392548211246,0.9999990186435476,0.238095238095238,0.5068726688015888,0.9487277115327943
Information Technology,US,Application Support Engineer,Systems Engineer,13,0.0007169502957249,0.9953287664701554,0.1304347826086956,0.4878943622295597,0.9648545683813365
Information Technology,US,Test Software Development Engineer,Senior Software Developer,13,0.0067372592158952,1.0,0.625,,0.9993814511494953
Information Technology,US,Network Operation Center Technician,Systems Engineer,13,1.0,0.999999999982176,0.625,,0.997553141300807
Information Technology,US,J2EE Developer,Technical Lead,13,0.0,1.0,0.625,0.5038359799097321,0.9994780410325713
Information Technology,US,Technical Associate,Programmer Analyst,13,0.9705563298265693,1.0,0.7333333333333333,0.5050927655403206,0.9992058399451333
Information Technology,US,Web Designer,Information Technology Consultant,13,1.0,1.0,0.238095238095238,0.5012493431606034,0.9461424805786238
Information Technology,US,Computer Systems Analyst,Systems Engineer,13,0.9999172519690848,0.9627414351653112,0.5294117647058824,0.4949939715604242,0.9946768438434939
Information Technology,US,Systems Analyst,Technical Team Lead,13,0.999999981353596,1.0,0.5294117647058824,0.4994290188013066,0.9952898570499512
Information Technology,US,Web Developer,Information Technology Project Manager,13,1.0,1.0,0.7333333333333333,,0.9990284711579059
Information Technology,US,Network Technician,Information Technology Administrator,13,1.0,0.9999999999999996,0.5294117647058824,,0.9944818345263692
Information Technology,US,Digital Business Analyst Consultant,Senior Database Administrator,13,0.0680717560017214,0.94988923382818,0.4444444444444444,,0.9963043819181774
Information Technology,US,Help Desk Analyst,Desktop Engineer,13,0.9989852206763898,1.0,0.4444444444444444,0.5021971283187788,0.9903393168227044
Information Technology,US,Application Developer,Senior Database Administrator,13,1.0,1.0,0.8571428571428571,0.4980809198985767,0.9997118414061665
Information Technology,US,Programmer Analyst,Senior Software Analyst,13,0.9993004343283424,1.0,0.625,0.4983836683304671,0.9979137038628383
Information Technology,US,Senior Programmer,Senior Systems Administrator,13,0.0,0.9999458655448692,0.5294117647058824,0.5011004187643232,0.9988187817370149
Information Technology,US,Mid Market Account Executive,Enterprise Account Executive,13,0.5174640688725504,0.9999999347936502,0.8571428571428571,,0.9998269864632928
Information Technology,US,Information Technology Specialist,Chief Technology Officer,13,1.0,1.0,0.238095238095238,,0.9373992339220522
Information Technology,US,Network Technician,Support Analyst,13,1.0,0.9999999999905655,0.3684210526315789,0.5091341385302474,0.98168493893823
Information Technology,US,Desktop Support Engineer,Systems Engineer,13,1.0,0.9262114855653122,0.3,0.4946442621393329,0.9589741296740139
Information Technology,US,Senior Application Engineer,Senior Software Developer,13,0.8721597421999079,1.0,0.238095238095238,,0.9470279302332135
Information Technology,US,Service Desk Analyst,Support Analyst,13,1.0,0.3602002813888854,0.5294117647058824,0.5099342915184526,0.9632945293866404
Information Technology,US,Development Student,Web Developer,13,0.7863034564551987,0.9999999999767152,0.8571428571428571,,0.9997488630396884
Information Technology,US,Database Administrator,Chief Technology Officer,13,1.0,1.0,0.5294117647058824,0.5207690727042086,0.9953216272160968
Information Technology,US,Information Security Officer,Senior Security Analyst,13,0.8737552722057462,0.8585244892796431,0.3684210526315789,,0.9715944703820407
Information Technology,US,Quality Assurance Tester,Web Developer,13,0.999999999997298,0.9999999982095285,0.3,0.5052354078507374,0.9675789225766721
Information Technology,US,Senior Programmer Analyst,Senior Database Administrator,13,1.0,1.0,0.7333333333333333,0.500417681203085,0.999171547273659
Information Technology,US,Onsite Coordinator,Test Lead,12,0.5529481713920136,1.0,0.4117647058823529,0.5093185259271338,0.9931152180368737
Information Technology,US,Linux Systems Administrator,Linux Systems Engineer,12,0.8913044016892758,0.6322805401377829,0.6,,0.9913963163375457
Information Technology,US,Programmer Analyst,Test Software Development Engineer,12,1.0,0.9999999999993996,0.8461538461538461,0.5099959524006222,0.9996846972078501
Information Technology,US,J2EE Consultant,Senior J2EE Consultant,12,0.294635611158598,0.9979006838719762,0.6,,0.998851364031065
Information Technology,US,Information Technology Specialist,Application Analyst,12,1.0,0.9962280129163772,0.3333333333333333,,0.9708961306744791
Information Technology,US,Senior Software Developer,Senior Business Analyst,12,0.0010459668894154,0.0,0.7142857142857143,,0.992552953738579
Information Technology,US,Software Test Lead,Software Test Manager,12,0.8368312477693585,0.921876929997564,0.7142857142857143,0.5033648807179633,0.9989977426990863
Information Technology,US,Associate Network Analyst,Network Analyst,12,0.452504512102541,0.9992030920767278,0.5,0.5093729861427232,0.9971617598226762
Information Technology,US,Developer,Test Lead,12,1.0,1.0,0.7142857142857143,0.506174200191512,0.9990271326690534
Information Technology,US,Programmer,Network Specialist,12,0.0,0.8439304383725534,0.2631578947368421,0.4908659535065463,0.9811737419458743
Information Technology,US,Network Specialist,Senior Network Specialist,12,0.9898228598870716,0.9998416289801172,0.4117647058823529,0.4986361294373856,0.9874070916175147
Information Technology,US,Information Technology Intern,Quality Assurance Analyst,12,1.0,1.0,0.5,0.5168727269784565,0.9939863848139484
Information Technology,US,Application Developer,Data Architect,12,1.0,1.0,0.6,0.5075140945292826,0.9974234288050206
Information Technology,US,Software Engineer,Application Developer III,12,0.0015477335858442,0.9999999999999994,0.2,,0.9773615756547892
Information Technology,US,Application Developer,Senior Application Engineer,12,1.0,1.0,0.3333333333333333,0.4968366318738908,0.9753490238564139
Information Technology,US,Systems Engineer,Systems Consultant Engineer,12,0.426901120481525,0.9999999970195632,0.2631578947368421,,0.9762209903484147
Information Technology,US,Software Quality Assurance Engineer,Senior Test Engineer,12,0.0816917090540415,1.0,0.4117647058823529,,0.9957752926855317
Information Technology,US,Web Engineer,Senior Web Engineer,12,0.7344774595827085,0.9999906650059072,0.8461538461538461,0.5031414092493595,0.999781292320569
Information Technology,US,Systems Programmer,Information Technology Consultant,12,0.9999475026261878,1.0,0.3333333333333333,0.4841248422101015,0.9752532048476643
Information Technology,US,Technical Support Specialist,Information Technology Administrator,12,0.999099588067825,0.9999999430400796,0.2,,0.9154634404253901
Information Technology,US,Java Programmer,Senior Programmer,12,2.750377017246564e-07,1.0,0.4117647058823529,0.5040286277984215,0.9967841097896376
Information Technology,US,Technical Lead,Engineering Vice President,12,1.0,1.0,0.5,0.5152292548833718,0.9939832537309551
Information Technology,US,Computer Systems Analyst,Senior Systems Analyst,12,0.9999999999786354,1.0,0.5,0.5041295225329562,0.9939620644570286
Information Technology,US,Systems Engineer,Senior DevOps Engineer,12,0.969711645719555,1.0,0.8461538461538461,0.5195697723893312,0.9996985795134113
Information Technology,US,Technical Staff Member,Engineering Vice President,12,0.137793113748504,1.0,0.6,0.5146591206987604,0.9992206867284104
Information Technology,US,Database Programmer,Senior Programmer,12,0.1492162172944391,1.0,0.5,0.5136453981592486,0.9981415602613724
Information Technology,US,Systems Analyst,Business Intelligence Consultant,12,1.0,1.0,0.6,0.4967910524285366,0.9974146328726787
Information Technology,US,Technical Support Engineer,Technical Support Team Lead,12,0.040650063738881,0.0107225363047416,0.8461538461538461,,0.9975242322203322
Information Technology,US,Software Developer,Web Software Developer,12,0.2061054641049879,0.9821166637339062,0.1428571428571428,,0.9495603238447096
Information Technology,US,Network Administrator,Senior Programmer,12,1.0,1.0,0.2631578947368421,0.5135680624183881,0.9562284013947798
Information Technology,US,Software Engineer,Module Leader,12,0.4128008381291599,1.0341929093105051e-06,0.8461538461538461,0.4975137866555915,0.9963388541041984
Information Technology,US,Advanced Business Analyst,Senior Business Analyst,12,0.9912014844093888,0.8598753590353689,0.6,0.5140743534799209,0.9959919527712584
Information Technology,US,Trainee Software Engineer,Associate Software Engineer,12,0.5536697308892478,1.0,1.0,0.4910800826115993,0.9999540657565842
Information Technology,US,Solution Analyst,Senior Business Analyst,12,0.9999631943628048,1.0,0.2,,0.9153707522135291
Information Technology,US,Developer,Information Business Technology Analyst,12,0.7566398404643433,0.9989893922337856,0.2631578947368421,,0.9628327091007591
Information Technology,US,Senior Systems Engineer,Senior Consulting Engineer,12,0.989552586787844,0.9506874047297658,0.2,0.4997288183710293,0.9163448251611096
Information Technology,US,Help Desk Manager,Information Technology Specialist,12,0.9771903534383825,0.2020889425449368,0.7142857142857143,,0.9852127129973487
Information Technology,US,Business Intelligence Developer,Data Architect,12,0.9789631300884438,1.0,0.5,0.5084158318361136,0.9941425559094421
Information Technology,US,Systems Administrator,Senior Application Engineer,12,1.0,1.0,0.7142857142857143,0.5032560479576852,0.9990262285113087
Information Technology,US,Web Developer,Technical Architect,12,1.0,1.0,0.6,0.5179352139754164,0.9974319484746862
Information Technology,US,Network Administrator,Solution Architect,12,1.0,1.0,0.6,0.52129741905556,0.9974346912081583
Information Technology,US,Information Technology Team Lead,Information Technology Project Manager,12,0.9999671306059534,0.7072595549919173,0.4117647058823529,,0.9620788757225543
Information Technology,US,PHP Developer,Senior Web Developer,12,0.9999524800305696,1.0,0.4117647058823529,,0.9850728775478566
Information Technology,US,Senior Software Engineer,Lead Systems Designer,12,0.8711965565126567,0.0873574097477938,1.0,,0.998359949676403
Information Technology,US,Senior PHP Developer,Senior Web Developer,12,0.5437576641900189,0.2494503039244338,0.4117647058823529,,0.9145973226570223
Information Technology,US,Web Designer,Front End Designer,12,0.1543637821502468,0.9918173725020262,0.7142857142857143,0.5012463051801049,0.9996899143182106
Information Technology,US,Technical Staff Associate Member,Technical Staff Member,12,0.9999996917049476,1.0,1.0,0.4962917722869278,0.9999148611881375
Information Technology,US,Senior Programmer Analyst,Principal Programmer Analyst,12,0.9624900007866528,0.782651238013782,1.0,0.5059060280736487,0.9998361618431914
Information Technology,US,Technician Intern,Computer Technician,12,0.9442249329633712,1.0,0.6,,0.9971971851904711
Information Technology,US,Network Technician,Senior Systems Administrator,12,1.0,1.0,0.8461538461538461,0.5220108120816898,0.999685901641384
Information Technology,US,Application Development Director,Chief Technology Officer,12,0.9964379219406608,0.069437026810695,0.6,0.5143528156720341,0.9491715148917933
Information Technology,US,Information Technology Intern,Support Analyst,12,1.0,1.0,0.6,0.5201762640685665,0.9974337769459383
Information Technology,US,Senior Principal Consultant,Consulting Technical Manager,12,0.253679443112073,0.946518726836204,1.0,0.5047403653182672,0.9999640684757994
Information Technology,US,Technical Lead,Associate Technical Architect,12,0.7323840402821821,0.1993505033845172,0.7142857142857143,0.5037513337677908,0.9908974164571662
Information Technology,US,Software Project Manager,Information Technology Project Manager,12,0.0090470528563922,0.6899891487904559,0.8461538461538461,,0.9997415747311462
Information Technology,US,Escalation Engineer,Senior Escalation Engineer,12,0.1923765109292419,0.9817690295546696,1.0,,0.9999654518964872
Information Technology,US,Programmer,Front End Developer,12,0.0044529146968175,0.9995337170471208,0.6,0.4948993446610921,0.9993470493366972
Information Technology,US,Associate Developer,Front End Developer,12,1.792533408484509e-06,1.0,0.6,0.5092826259147176,0.9993550111980642
Information Technology,US,Freelance Web Designer,Front End Developer,12,0.9960474530783338,0.9999999999692732,0.7142857142857143,,0.9988632907659694
Information Technology,US,Front End Developer Intern,Front End Developer,12,0.9946855253548288,1.0,1.0,0.5017707322844153,0.9999156334814029
Information Technology,US,Java Programmer,Senior Java Developer,12,0.999999890037873,1.0,0.7142857142857143,0.5045104675806051,0.9990266174306611
Information Technology,US,Associate Project Manager,Senior Associate Project Manager,12,0.9520508276886558,0.9999933426600964,0.8461538461538461,,0.9996529200330889
Information Technology,US,User Interface Designer,Lead User Interface Designer,12,0.951810679228992,0.9812896067328518,0.3333333333333333,,0.971401215650309
Information Technology,US,Software Quality Assurance Intern,Software Engineering Intern,12,1.7252865802674933e-13,0.9996354277238264,0.6,,0.9992405567795613
